names,scores,logfoldchanges,pvals,pvals_adj,Cell_Type,n_tumor,n_normal
MYL12B,4.729285,0.66932815,2.253121843595912e-06,0.0004289528941445954,Helper 17 T cells,2267,110
DNPH1,4.618185,1.3231951,3.8711131140183484e-06,0.000709001717047234,Helper 17 T cells,2267,110
HNRNPA2B1,4.558936,0.71287155,5.141335336835419e-06,0.0009183948270206381,Helper 17 T cells,2267,110
GZMB,4.554882,2.076349,5.241496503538115e-06,0.0009248684501182072,Helper 17 T cells,2267,110
MBNL1,4.5449953,0.96091694,5.493642729502533e-06,0.0009576809235321947,Helper 17 T cells,2267,110
CMTM6,4.54023,1.3556373,5.619289234460853e-06,0.0009679225706358819,Helper 17 T cells,2267,110
C12orf75,4.524084,2.6729786,6.0657558771983806e-06,0.0010325343739668632,Helper 17 T cells,2267,110
MALAT1,4.5148377,0.7457548,6.336524936125102e-06,0.0010660834802417919,Helper 17 T cells,2267,110
ACTN4,4.508579,1.3958248,6.5263379598194305e-06,0.0010853975165589348,Helper 17 T cells,2267,110
BATF,4.4592166,1.1939534,8.225971662185933e-06,0.0013525179997746393,Helper 17 T cells,2267,110
FKBP1A,4.4555182,1.0310272,8.369082425441883e-06,0.0013605871192552653,Helper 17 T cells,2267,110
DNAJB6,4.4460583,1.0411018,8.746023185584192e-06,0.0013901418503981106,Helper 17 T cells,2267,110
PIM1,4.4438534,1.3829852,8.836184594862304e-06,0.0013901418503981106,Helper 17 T cells,2267,110
ISG15,4.4437823,1.4698343,8.839107763952324e-06,0.0013901418503981106,Helper 17 T cells,2267,110
STK17B,4.364974,0.8843679,1.27137967477584e-05,0.0019780207004657666,Helper 17 T cells,2267,110
OSTF1,4.3607063,0.79478645,1.2964331636198832e-05,0.0019955416430229886,Helper 17 T cells,2267,110
MIR4435-2HG,4.35779,2.1139479,1.3138232051465502e-05,0.00200102189002794,Helper 17 T cells,2267,110
ACAP1,4.347548,0.9221203,1.3766806770877299e-05,0.0020628655298340444,Helper 17 T cells,2267,110
COTL1,4.346552,0.93141043,1.3829425419441725e-05,0.0020628655298340444,Helper 17 T cells,2267,110
CDC42SE2,4.328557,1.099866,1.5008950135980113e-05,0.002215964280790778,Helper 17 T cells,2267,110
SPOCK2,4.315541,0.6805984,1.5921264135026614e-05,0.002323759404355583,Helper 17 T cells,2267,110
CFLAR,4.3136206,1.0689499,1.6060262660554174e-05,0.002323759404355583,Helper 17 T cells,2267,110
SEPT7,4.3048005,0.8750015,1.6713615566706292e-05,0.002370875525830131,Helper 17 T cells,2267,110
TNFRSF25,4.268455,1.4919697,1.9683158559276875e-05,0.002765006031011428,Helper 17 T cells,2267,110
IGHA1,4.2563634,4.6792545,2.0777889254048826e-05,0.0028141459482551316,Helper 17 T cells,2267,110
SNRPG,4.245979,0.99368227,2.17641116292502e-05,0.002915786399663159,Helper 17 T cells,2267,110
CTLA4,4.238084,1.7306757,2.2543559546094803e-05,0.002992502413508676,Helper 17 T cells,2267,110
ARPC3,4.2271304,0.54652727,2.366905925512743e-05,0.0030931025224503407,Helper 17 T cells,2267,110
GNAS,4.2265615,0.9203328,2.372896399142911e-05,0.0030931025224503407,Helper 17 T cells,2267,110
PRELID1,4.208851,1.0240458,2.5667283762093938e-05,0.0032865480420684705,Helper 17 T cells,2267,110
TPM4,4.169873,1.228232,3.047689752275117e-05,0.0038014675022128163,Helper 17 T cells,2267,110
DDX24,4.169873,0.81892943,3.047689752275117e-05,0.0038014675022128163,Helper 17 T cells,2267,110
MYL12A,4.1631165,0.52872914,3.139333610623202e-05,0.0038494083061107725,Helper 17 T cells,2267,110
AP2S1,4.150598,1.5240923,3.316077384736358e-05,0.004031959973088265,Helper 17 T cells,2267,110
VIM,4.1363726,0.6763273,3.528390005271283e-05,0.004233668656887364,Helper 17 T cells,2267,110
CD3G,4.135519,0.7487055,3.5415308376271817e-05,0.004233668656887364,Helper 17 T cells,2267,110
WIPF1,4.1318207,0.845997,3.599013372017042e-05,0.004233668656887364,Helper 17 T cells,2267,110
TNFRSF18,4.1015916,1.5503707,4.103178085667305e-05,0.0047495106977216185,Helper 17 T cells,2267,110
FURIN,4.098249,2.3289716,4.1628775753769506e-05,0.004780371082391198,Helper 17 T cells,2267,110
PTPN22,4.092701,1.3249648,4.263775922231008e-05,0.004857682977855154,Helper 17 T cells,2267,110
ACTR2,4.051945,1.0378084,5.0793545053086825e-05,0.005741654713852448,Helper 17 T cells,2267,110
GNAI2,4.044335,1.0758169,5.247190737851681e-05,0.0058853955648043394,Helper 17 T cells,2267,110
PSMD8,4.013608,0.9384431,5.979762335785879e-05,0.006542716179358717,Helper 17 T cells,2267,110
STK17A,4.0122566,0.7868812,6.014107760416818e-05,0.006542716179358717,Helper 17 T cells,2267,110
UBL5,4.0014453,0.6696127,6.295674077258006e-05,0.0067475635721367475,Helper 17 T cells,2267,110
MGAT4A,3.990634,0.868705,6.58968832733096e-05,0.007010750030011152,Helper 17 T cells,2267,110
ICOS,3.9432638,1.4472034,8.038018721777155e-05,0.008427687890245917,Helper 17 T cells,2267,110
TRBC2,3.9335194,0.7154109,8.371109787505589e-05,0.00871378327449053,Helper 17 T cells,2267,110
OXNAD1,3.9163067,1.1054841,8.991585174373167e-05,0.009292803277714668,Helper 17 T cells,2267,110
CRIP1,3.9111855,0.95781595,9.184417085297938e-05,0.00942477523455148,Helper 17 T cells,2267,110
BIRC3,3.9075582,1.1956538,9.323362461660133e-05,0.00949998108857468,Helper 17 T cells,2267,110
EID1,3.9022946,0.82927966,9.52850352738659e-05,0.009588241589908158,Helper 17 T cells,2267,110
ARL4C,3.8944707,1.0277681,9.841334802620339e-05,0.009798919437389246,Helper 17 T cells,2267,110
LDLRAD4,3.8933327,1.2680678,9.887637278725759e-05,0.009798919437389246,Helper 17 T cells,2267,110
IER5,3.8845131,1.7582831,0.00010253518271548107,0.010024174803895862,Helper 17 T cells,2267,110
CALM3,3.882877,0.8931487,0.00010322773141063538,0.010024174803895862,Helper 17 T cells,2267,110
HNRNPA3,3.879392,0.8181281,0.00010471791013681629,0.0101010896117973,Helper 17 T cells,2267,110
NOP10,3.8719237,0.9200774,0.00010797978651994702,0.0102204454851415,Helper 17 T cells,2267,110
GAPDH,3.8717103,0.50233114,0.00010807437689036212,0.0102204454851415,Helper 17 T cells,2267,110
TANK,3.8638864,1.0282298,0.00011159717463785677,0.010485061817111362,Helper 17 T cells,2267,110
CYLD,3.8341553,1.5567015,0.0001259964914726978,0.011761569258828802,Helper 17 T cells,2267,110
VDAC1,3.8281808,1.0499971,0.00012909395689947407,0.011973464502426218,Helper 17 T cells,2267,110
ADAM19,3.8240554,2.1901028,0.000131274413578613,0.012098149618273577,Helper 17 T cells,2267,110
STAT3,3.817156,1.0132904,0.00013499877420371803,0.012290577056850566,Helper 17 T cells,2267,110
CTSC,3.815449,0.8260254,0.00013593550828177122,0.012290577056850566,Helper 17 T cells,2267,110
PRDX6,3.8139553,0.97765535,0.00013676017044391052,0.012290577056850566,Helper 17 T cells,2267,110
HMGB1,3.7820907,0.5269629,0.00015551672088084267,0.013804732726533205,Helper 17 T cells,2267,110
ATP6V0E1,3.7658737,0.75432676,0.00016596765423276683,0.014642597494475018,Helper 17 T cells,2267,110
RNF167,3.7585478,1.0518807,0.00017090246823429908,0.014815490260677642,Helper 17 T cells,2267,110
HNRNPH1,3.7569118,1.4439017,0.00017202310897738917,0.014815490260677642,Helper 17 T cells,2267,110
PSMA7,3.747523,0.6839774,0.00017858942865355183,0.015290002622415628,Helper 17 T cells,2267,110
UCP2,3.726754,0.7881016,0.00019396155421839612,0.016411869754303938,Helper 17 T cells,2267,110
RAB8B,3.724478,1.3378791,0.00019571977535569248,0.016424653532314124,Helper 17 T cells,2267,110
MAF,3.7236245,2.0482779,0.00019638296088812934,0.016424653532314124,Helper 17 T cells,2267,110
COX8A,3.6953871,0.62968355,0.00021955194965765748,0.01815255519769512,Helper 17 T cells,2267,110
ENSA,3.6793125,0.8484788,0.00023386350644672433,0.019225972015782127,Helper 17 T cells,2267,110
GPBP1,3.6507196,1.0420687,0.00026150658489851726,0.021377055236704214,Helper 17 T cells,2267,110
CD58,3.6438203,1.8909007,0.0002686209608671465,0.021833658431232805,Helper 17 T cells,2267,110
GTF3C6,3.6423979,1.4689127,0.0002701102259444794,0.021833658431232805,Helper 17 T cells,2267,110
CD81,3.625114,2.4154782,0.0002888339921326514,0.023217439067596293,Helper 17 T cells,2267,110
NDUFB1,3.6226246,1.2423329,0.0002916289251543488,0.023312590707504268,Helper 17 T cells,2267,110
NDUFA1,3.6113865,0.69015545,0.0003045642929731298,0.024212861291363817,Helper 17 T cells,2267,110
ZNRF1,3.6085415,2.8216593,0.0003079232639015453,0.024346129537658245,Helper 17 T cells,2267,110
CD44,3.6017845,0.6640606,0.00031604034774496343,0.02479228368569996,Helper 17 T cells,2267,110
OST4,3.601002,0.5510046,0.00031699305286160014,0.02479228368569996,Helper 17 T cells,2267,110
BRK1,3.5928226,0.7910293,0.00032711542175115104,0.02544641417912583,Helper 17 T cells,2267,110
CD82,3.5883415,1.0954912,0.00033278818528251707,0.025749263384239246,Helper 17 T cells,2267,110
KMT2E,3.5820112,0.734179,0.0003409591143676163,0.025972005768505634,Helper 17 T cells,2267,110
EIF3A,3.5819402,1.104667,0.0003410519798200339,0.025972005768505634,Helper 17 T cells,2267,110
ATOX1,3.574614,2.0820293,0.00035074487550314465,0.026160011192847707,Helper 17 T cells,2267,110
PHPT1,3.574614,1.1922915,0.00035074487550314465,0.026160011192847707,Helper 17 T cells,2267,110
CREM,3.5443141,0.69328845,0.00039363599164956876,0.02883517488495849,Helper 17 T cells,2267,110
C4orf48,3.543674,1.0707456,0.00039459289703654577,0.02883517488495849,Helper 17 T cells,2267,110
TMA7,3.5381973,0.525192,0.00040286905423362804,0.02914556172853182,Helper 17 T cells,2267,110
RHOH,3.5346408,0.868363,0.00040832971922486605,0.02939364531076909,Helper 17 T cells,2267,110
COPE,3.515579,0.75866705,0.00043879633122399173,0.03127558678068934,Helper 17 T cells,2267,110
APOBEC3G,3.5084662,1.4281677,0.0004506984219698991,0.03181051447552424,Helper 17 T cells,2267,110
FMNL1,3.505052,1.0942609,0.00045651782531338006,0.03206483696339464,Helper 17 T cells,2267,110
NDUFA3,3.503345,0.83998567,0.00045945374992297254,0.03211515124461589,Helper 17 T cells,2267,110
LAMTOR5,3.4987931,1.2463015,0.0004673692414243615,0.03249418234668754,Helper 17 T cells,2267,110
DYNLRB1,3.497655,0.8847673,0.0004693678976057569,0.03249418234668754,Helper 17 T cells,2267,110
RPS17,3.4913247,1.5719422,0.0004806317278821697,0.03311552605108149,Helper 17 T cells,2267,110
GNA15,3.477953,2.6168373,0.0005052587051625192,0.03462141385265611,Helper 17 T cells,2267,110
CARD16,3.476886,1.0000618,0.0005072734630425803,0.03462141385265611,Helper 17 T cells,2267,110
GNG2,3.4640121,0.76628137,0.0005321826419020707,0.036150941998502634,Helper 17 T cells,2267,110
FNBP1,3.4554768,0.784985,0.0005493203376645841,0.03714072881153676,Helper 17 T cells,2267,110
CD63,3.4428163,0.9564578,0.0005756901936736638,0.03874261121983368,Helper 17 T cells,2267,110
IDS,3.4263148,0.9785412,0.0006118305693045414,0.040624326907360314,Helper 17 T cells,2267,110
MAP1LC3B,3.425888,0.64459735,0.0006127926518525043,0.040624326907360314,Helper 17 T cells,2267,110
FAM32A,3.4249635,2.4108014,0.0006148819954877261,0.040624326907360314,Helper 17 T cells,2267,110
MRPS6,3.423541,0.96778136,0.0006181093177187587,0.04065192599123963,Helper 17 T cells,2267,110
ATP2B4,3.4215493,1.5040976,0.0006226540542003626,0.040765527195588444,Helper 17 T cells,2267,110
PSME2,3.4172108,0.6751955,0.0006326629425564647,0.04123423475607878,Helper 17 T cells,2267,110
SUMO2,3.4043367,0.51200676,0.000663249267792571,0.04303387289547403,Helper 17 T cells,2267,110
MAST4,3.402701,2.434063,0.0006672329100397053,0.043099075782877215,Helper 17 T cells,2267,110
DRAP1,3.4010649,0.64132345,0.0006712387891618482,0.04316512906836792,Helper 17 T cells,2267,110
FAS,3.3933122,1.5826054,0.0006905290548132411,0.0442091366995256,Helper 17 T cells,2267,110
FKBP2,3.3873374,1.6089822,0.0007057451314061152,0.04498425685601357,Helper 17 T cells,2267,110
CNOT6L,3.3844924,1.2387809,0.0007130998657345271,0.04525369279523189,Helper 17 T cells,2267,110
OCIAD2,3.37866,0.8669997,0.0007284002269708898,0.04602280735389434,Helper 17 T cells,2267,110
EFHD2,3.3703382,0.94948643,0.0007507597661227159,0.04702486171441375,Helper 17 T cells,2267,110
SPCS3,3.360665,1.2354904,0.0007775507643491603,0.04828490132775966,Helper 17 T cells,2267,110
SRSF10,3.3509917,1.0895857,0.0008052270013614006,0.049789869584179934,Helper 17 T cells,2267,110
ZFP36L2,-3.3731833,-0.51239264,0.0007430447468415687,0.04674397583500286,Helper 17 T cells,2267,110
CCND3,-3.438691,-0.7093123,0.000584534104714497,0.03915566648663916,Helper 17 T cells,2267,110
FCMR,-3.5101023,-1.1099092,0.0004479345599832606,0.031770417394106854,Helper 17 T cells,2267,110
BRD2,-3.517357,-0.6299057,0.0004358669974025211,0.031220592007015237,Helper 17 T cells,2267,110
PARP8,-3.5413268,-0.8556383,0.0003981201772270148,0.028946737911043605,Helper 17 T cells,2267,110
CITED2,-3.5732627,-0.6597891,0.0003525607977472737,0.026160011192847707,Helper 17 T cells,2267,110
MT-ATP8,-3.586279,-0.60596013,0.0003354302800258784,0.025815642136672527,Helper 17 T cells,2267,110
EIF3E,-3.7832997,-0.6044472,0.00015476282878487438,0.013804732726533205,Helper 17 T cells,2267,110
MATK,-3.946251,-2.0337234,7.938438736513903e-05,0.008384034312308004,Helper 17 T cells,2267,110
IFNGR1,-4.005642,-1.1922008,6.184931388605251e-05,0.006678341213561894,Helper 17 T cells,2267,110
DUSP1,-4.133385,-0.74041665,3.5745865448505196e-05,0.004233668656887364,Helper 17 T cells,2267,110
EIF3L,-4.257075,-0.7055545,2.0711920342080197e-05,0.0028141459482551316,Helper 17 T cells,2267,110
IFITM1,-4.2616267,-0.72962445,2.0294417975411083e-05,0.0028141459482551316,Helper 17 T cells,2267,110
DNAJB1,-4.627787,-0.95366573,3.6959390336476038e-06,0.0006855966907416305,Helper 17 T cells,2267,110
FOSB,-4.753752,-1.1090924,1.9967561402656323e-06,0.0003852141945800458,Helper 17 T cells,2267,110
FTL,-5.302566,-0.60977507,1.141862390806296e-07,2.8485529194097064e-05,Helper 17 T cells,2267,110
TSC22D3,-5.353208,-0.80474126,8.640838568585221e-08,2.2325766651582066e-05,Helper 17 T cells,2267,110
IL7R,-5.5786085,-0.9287965,2.424501396189364e-08,7.159206265604879e-06,Helper 17 T cells,2267,110
EGR1,-5.633447,-1.8707741,1.7664257359656103e-08,5.679647549708093e-06,Helper 17 T cells,2267,110
ZFP36,-5.666308,-0.9584696,1.459073485456e-08,5.149105917332406e-06,Helper 17 T cells,2267,110
JUNB,-5.7232804,-0.9403199,1.0448669156849187e-08,4.0859944332554295e-06,Helper 17 T cells,2267,110
FOS,-5.7413464,-1.4357868,9.392671510662915e-09,3.7750712246606034e-06,Helper 17 T cells,2267,110
RPS4Y1,-5.780537,-1.060537,7.446245394174812e-09,3.078277845951867e-06,Helper 17 T cells,2267,110
TXNIP,-5.8605547,-1.0730693,4.613233652460268e-09,2.0859024286702382e-06,Helper 17 T cells,2267,110
EEF2,-6.049467,-0.72165173,1.453256005396163e-09,7.787837460028549e-07,Helper 17 T cells,2267,110
HSPA8,-6.7230372,-0.9689234,1.7797535621545943e-11,1.3553291732007803e-08,Helper 17 T cells,2267,110
PABPC1,-6.7514167,-0.8057727,1.464085805443536e-11,1.3131938612625342e-08,Helper 17 T cells,2267,110
RPSA,-6.804477,-0.5573131,1.0141694054450822e-11,9.782678084923262e-09,Helper 17 T cells,2267,110
RPL3,-6.899858,-0.5114519,5.205456091361144e-12,5.793672629684953e-09,Helper 17 T cells,2267,110
RPLP0,-6.9574704,-0.83804405,3.4643626645970397e-12,4.177155282837881e-09,Helper 17 T cells,2267,110
RPS6,-7.375838,-0.5685913,1.6331478473798953e-13,2.6255573559710787e-10,Helper 17 T cells,2267,110
RPS5,-7.7102757,-0.5499765,1.2554645225378983e-14,2.2706645220751064e-11,Helper 17 T cells,2267,110
RPS3A,-8.201406,-0.64633065,2.375930892562311e-16,5.729557347414013e-13,Helper 17 T cells,2267,110
RPS3,-8.241947,-0.5477281,1.6942994622691648e-16,4.90296378391451e-13,Helper 17 T cells,2267,110
MTRNR2L12,-8.677954,-2.0169337,4.029516347079166e-18,1.943435734196282e-14,Helper 17 T cells,2267,110
MT-ND4L,-9.446762,-1.3361356,3.494726338412254e-21,2.5282597695243455e-17,Helper 17 T cells,2267,110
EEF1A1,-11.909666,-0.84095234,1.0539811261918837e-32,1.5250052914870366e-28,Helper 17 T cells,2267,110
CD24,9.714124,3.6369698,2.624972931929632e-22,1.8990366676044925e-18,Mature Enterocytes type 2,205,121
IGKC,9.175295,5.8555794,4.5034064429067743e-20,2.1719929274139372e-16,Mature Enterocytes type 2,205,121
TPT1,8.854187,2.0919516,8.429609402947803e-19,3.049200461281294e-15,Mature Enterocytes type 2,205,121
EEF1A1,8.239946,2.344449,1.722880548433811e-16,4.985671731057762e-13,Mature Enterocytes type 2,205,121
IGHA1,8.075135,6.4756265,6.740194995398396e-16,1.6253980231403233e-12,Mature Enterocytes type 2,205,121
S100A11,7.82579,3.0160766,5.044789942076794e-15,9.124133208988643e-12,Mature Enterocytes type 2,205,121
TMSB4X,7.6859136,1.5691776,1.5190925069793286e-14,2.1979749483483906e-11,Mature Enterocytes type 2,205,121
LCN2,7.5819182,7.0115056,3.4048292401395125e-14,4.478588570507146e-11,Mature Enterocytes type 2,205,121
S100A6,6.956731,1.9043397,3.482596181017851e-12,3.872620237963588e-09,Mature Enterocytes type 2,205,121
H3F3A,6.9372697,1.7281821,3.997503254856311e-12,3.872620237963588e-09,Mature Enterocytes type 2,205,121
RPS29,6.9366617,2.3392699,4.014742108608323e-12,3.872620237963588e-09,Mature Enterocytes type 2,205,121
RPL10,6.8496947,1.8281424,7.400772278215607e-12,6.298927887853037e-09,Mature Enterocytes type 2,205,121
TMEM54,6.6648145,1.9117864,2.6499996165701117e-11,1.825849735816807e-08,Mature Enterocytes type 2,205,121
TSPAN8,6.597917,1.4979146,4.1697472403590594e-11,2.6231336009024014e-08,Mature Enterocytes type 2,205,121
GPX2,6.3643837,3.9102504,1.9607517464148681e-10,1.134804680755069e-07,Mature Enterocytes type 2,205,121
IFITM3,6.325462,3.9793487,2.524764955164701e-10,1.405031697549156e-07,Mature Enterocytes type 2,205,121
SERF2,6.258564,1.378167,3.8853787536838704e-10,2.0821313032241452e-07,Mature Enterocytes type 2,205,121
PIGR,6.2336297,1.7230202,4.557496526382968e-10,2.3550863300083987e-07,Mature Enterocytes type 2,205,121
RPS27,6.0384107,1.5668685,1.556395470918964e-09,7.707060223060406e-07,Mature Enterocytes type 2,205,121
IGLC2,6.0341535,29.447163,1.5979805563052887e-09,7.707060223060406e-07,Mature Enterocytes type 2,205,121
PLAC8,5.9654317,1.7465343,2.4398825349361916e-09,1.0697775878179319e-06,Mature Enterocytes type 2,205,121
RPL13,5.8504896,1.7764441,4.901282811906407e-09,2.0857841472198175e-06,Mature Enterocytes type 2,205,121
EPCAM,5.783592,1.3287499,7.312214454583828e-09,3.0228694555249543e-06,Mature Enterocytes type 2,205,121
RPL13A,5.764131,1.9568275,8.20796623502355e-09,3.2989184292932154e-06,Mature Enterocytes type 2,205,121
SCP2,5.7586575,2.3185906,8.47855182847608e-09,3.3155720650329837e-06,Mature Enterocytes type 2,205,121
COX7C,5.7203436,1.5847448,1.0630889816119928e-08,3.944060121780493e-06,Mature Enterocytes type 2,205,121
RPS15A,5.629728,1.7365261,1.8049421449162388e-08,6.528926973698265e-06,Mature Enterocytes type 2,205,121
SRP14,5.5427613,1.5271107,2.977389736417371e-08,1.0257107641957842e-05,Mature Enterocytes type 2,205,121
RPS11,5.514786,2.181215,3.4920504960942136e-08,1.1483290597269813e-05,Mature Enterocytes type 2,205,121
RPL28,5.5032306,1.5022421,3.728938312315492e-08,1.1989779653531746e-05,Mature Enterocytes type 2,205,121
C15orf48,5.494108,1.3100439,3.92689307927487e-08,1.2214573152032444e-05,Mature Enterocytes type 2,205,121
RPS10,5.438766,3.564412,5.365089335909105e-08,1.5842342367605886e-05,Mature Enterocytes type 2,205,121
RPS16,5.423562,1.9467237,5.84229617431725e-08,1.6906436669239258e-05,Mature Enterocytes type 2,205,121
CDC42EP5,5.3627462,2.5888906,8.196621457579265e-08,2.2335272485622216e-05,Mature Enterocytes type 2,205,121
RPS2,5.3597054,1.9690824,8.335784879560436e-08,2.2335272485622216e-05,Mature Enterocytes type 2,205,121
RPS12,5.289159,1.5662432,1.2288018137795848e-07,3.232642444286693e-05,Mature Enterocytes type 2,205,121
RPS23,5.270914,1.5754106,1.3574605325064688e-07,3.507338650863589e-05,Mature Enterocytes type 2,205,121
B2M,5.2100983,1.2647655,1.88740788495114e-07,4.6286279131115334e-05,Mature Enterocytes type 2,205,121
TMSB10,5.2046247,1.665009,1.9438906843309326e-07,4.6876923852640435e-05,Mature Enterocytes type 2,205,121
RPL9,5.1955023,1.7499847,2.041678079570678e-07,4.842793464476744e-05,Mature Enterocytes type 2,205,121
